State_Name,District_Name,Crop_Year,Season,Area,Production
Maharashtra,NANDED,2013,Kharif     ,800.0,400.0
Maharashtra,NANDED,2014,Kharif     ,800.0,100.0
Maharashtra,NANDURBAR,2010,Kharif     ,23400.0,24700.0
Maharashtra,NANDURBAR,2011,Kharif     ,19400.0,31700.0
Maharashtra,NANDURBAR,2012,Kharif     ,19500.0,28400.0
Maharashtra,NANDURBAR,2013,Kharif     ,22500.0,20300.0
Maharashtra,NANDURBAR,2014,Kharif     ,18200.0,9000.0
Maharashtra,NASHIK,2010,Kharif     ,59100.0,24000.0
Maharashtra,NASHIK,2011,Kharif     ,62900.0,77800.0
Maharashtra,NASHIK,2012,Kharif     ,67900.0,80800.0
Maharashtra,NASHIK,2013,Kharif     ,72600.0,93300.0
Maharashtra,NASHIK,2014,Kharif     ,71200.0,86700.0
Maharashtra,OSMANABAD,2010,Kharif     ,11200.0,3400.0
Maharashtra,OSMANABAD,2011,Kharif     ,10700.0,4100.0
Maharashtra,OSMANABAD,2012,Kharif     ,11500.0,2800.0
Maharashtra,OSMANABAD,2013,Kharif     ,13100.0,6400.0
Maharashtra,OSMANABAD,2014,Kharif     ,13100.0,2500.0
Maharashtra,PALGHAR,2014,Kharif     ,74800.0,188300.0
Maharashtra,PARBHANI,2010,Kharif     ,4000.0,1800.0
Maharashtra,PARBHANI,2011,Kharif     ,1700.0,600.0
Maharashtra,PARBHANI,2012,Kharif     ,1400.0,100.0
Maharashtra,PARBHANI,2013,Kharif     ,700.0,300.0
Maharashtra,PARBHANI,2014,Kharif     ,300.0,
Maharashtra,PUNE,2010,Kharif     ,60900.0,71900.0
Maharashtra,PUNE,2011,Kharif     ,62000.0,85600.0
Maharashtra,PUNE,2012,Kharif     ,77600.0,106200.0
Maharashtra,PUNE,2013,Kharif     ,82100.0,153200.0
Maharashtra,PUNE,2014,Kharif     ,82100.0,136100.0
Maharashtra,RAIGAD,2010,Kharif     ,124600.0,294600.0
Maharashtra,RAIGAD,2011,Kharif     ,123800.0,298600.0
Maharashtra,RAIGAD,2011,Summer     ,3000.0,7600.0
Maharashtra,RAIGAD,2012,Kharif     ,124100.0,323000.0
Maharashtra,RAIGAD,2012,Summer     ,3800.0,10300.0
Maharashtra,RAIGAD,2013,Kharif     ,124100.0,355100.0
Maharashtra,RAIGAD,2013,Summer     ,3800.0,10800.0
Maharashtra,RAIGAD,2014,Kharif     ,116200.0,320700.0
Maharashtra,RAIGAD,2014,Summer     ,9100.0,30100.0
Maharashtra,RATNAGIRI,2010,Kharif     ,78000.0,223100.0
Maharashtra,RATNAGIRI,2011,Kharif     ,77400.0,226100.0
Maharashtra,RATNAGIRI,2011,Summer     ,100.0,300.0
Maharashtra,RATNAGIRI,2012,Kharif     ,73800.0,214800.0
Maharashtra,RATNAGIRI,2012,Summer     ,100.0,200.0
Maharashtra,RATNAGIRI,2013,Kharif     ,72100.0,213200.0
Maharashtra,RATNAGIRI,2014,Kharif     ,72500.0,220500.0
Maharashtra,SANGLI,2010,Kharif     ,20200.0,53900.0
Maharashtra,SANGLI,2011,Kharif     ,18100.0,33700.0
Maharashtra,SANGLI,2012,Kharif     ,17500.0,33700.0
Maharashtra,SANGLI,2013,Kharif     ,14500.0,25500.0
Maharashtra,SANGLI,2014,Kharif     ,15500.0,31400.0
Maharashtra,SATARA,2010,Kharif     ,50800.0,82200.0
Maharashtra,SATARA,2011,Kharif     ,50500.0,83000.0
Maharashtra,SATARA,2012,Kharif     ,51000.0,70000.0
Maharashtra,SATARA,2013,Kharif     ,50400.0,75600.0
Maharashtra,SATARA,2014,Kharif     ,52900.0,94700.0
Maharashtra,SINDHUDURG,2010,Kharif     ,73900.0,197000.0
Maharashtra,SINDHUDURG,2011,Kharif     ,74200.0,202500.0
Maharashtra,SINDHUDURG,2011,Summer     ,3800.0,8600.0
Maharashtra,SINDHUDURG,2012,Kharif     ,74200.0,207000.0
Maharashtra,SINDHUDURG,2012,Summer     ,2600.0,6200.0
Maharashtra,SINDHUDURG,2013,Kharif     ,74200.0,232800.0
Maharashtra,SINDHUDURG,2013,Summer     ,2600.0,5600.0
Maharashtra,SINDHUDURG,2014,Kharif     ,67400.0,222400.0
Maharashtra,SINDHUDURG,2014,Summer     ,2600.0,5400.0
Maharashtra,SOLAPUR,2010,Kharif     ,700.0,200.0
Maharashtra,SOLAPUR,2011,Kharif     ,700.0,200.0
Maharashtra,SOLAPUR,2012,Kharif     ,400.0,100.0
Maharashtra,SOLAPUR,2013,Kharif     ,400.0,100.0
Maharashtra,SOLAPUR,2014,Kharif     ,400.0,100.0
Maharashtra,THANE,2010,Kharif     ,136000.0,275300.0
Maharashtra,THANE,2011,Kharif     ,137500.0,337200.0
Maharashtra,THANE,2011,Summer     ,2900.0,6800.0
Maharashtra,THANE,2012,Kharif     ,137500.0,356800.0
Maharashtra,THANE,2012,Summer     ,2100.0,6100.0
Maharashtra,THANE,2013,Kharif     ,137500.0,328000.0
Maharashtra,THANE,2013,Summer     ,2100.0,6000.0
Maharashtra,THANE,2014,Kharif     ,55200.0,132900.0
Maharashtra,THANE,2014,Summer     ,2800.0,7500.0
Maharashtra,WASHIM,2011,Kharif     ,200.0,200.0
Maharashtra,YAVATMAL,2011,Kharif     ,100.0,100.0
Maharashtra,YAVATMAL,2012,Kharif     ,100.0,40.0
Maharashtra,YAVATMAL,2013,Kharif     ,100.0,
Meghalaya,EAST GARO HILLS,2010,Autumn     ,10675.0,15218.0
Meghalaya,EAST GARO HILLS,2010,Rabi       ,86.0,110.0
Meghalaya,EAST GARO HILLS,2010,Winter     ,6809.0,10840.0
Meghalaya,EAST GARO HILLS,2011,Autumn     ,10673.0,15161.0
Meghalaya,EAST GARO HILLS,2011,Rabi       ,90.0,126.0
Meghalaya,EAST GARO HILLS,2011,Winter     ,6825.0,10869.0
Meghalaya,EAST GARO HILLS,2012,Autumn     ,10807.0,23015.0
Meghalaya,EAST GARO HILLS,2012,Rabi       ,95.0,136.0
Meghalaya,EAST GARO HILLS,2012,Winter     ,6831.0,11733.0
Meghalaya,EAST GARO HILLS,2013,Autumn     ,5837.0,13713.0
Meghalaya,EAST GARO HILLS,2013,Winter     ,3154.0,5414.0
Meghalaya,EAST GARO HILLS,2014,Autumn     ,5845.0,14605.0
Meghalaya,EAST GARO HILLS,2014,Winter     ,3157.0,5821.0
Meghalaya,EAST JAINTIA HILLS,2010,Autumn     ,101.0,159.0
Meghalaya,EAST JAINTIA HILLS,2010,Rabi       ,50.0,99.0
Meghalaya,EAST JAINTIA HILLS,2010,Winter     ,12223.0,20839.0
Meghalaya,EAST JAINTIA HILLS,2011,Autumn     ,106.0,166.0
Meghalaya,EAST JAINTIA HILLS,2011,Rabi       ,47.0,95.0
Meghalaya,EAST JAINTIA HILLS,2011,Winter     ,12230.0,20856.0
Meghalaya,EAST JAINTIA HILLS,2012,Autumn     ,103.0,232.0
Meghalaya,EAST JAINTIA HILLS,2012,Rabi       ,48.0,103.0
Meghalaya,EAST JAINTIA HILLS,2012,Winter     ,12239.0,22458.0
Meghalaya,EAST JAINTIA HILLS,2013,Autumn     ,77.0,185.0
Meghalaya,EAST JAINTIA HILLS,2013,Winter     ,7911.0,15624.0
Meghalaya,EAST JAINTIA HILLS,2014,Autumn     ,27.0,66.0
Meghalaya,EAST JAINTIA HILLS,2014,Winter     ,4341.0,8937.0
Meghalaya,EAST KHASI HILLS,2010,Autumn     ,275.0,573.0
Meghalaya,EAST KHASI HILLS,2010,Rabi       ,111.0,205.0
Meghalaya,EAST KHASI HILLS,2010,Winter     ,5408.0,9961.0
Meghalaya,EAST KHASI HILLS,2011,Autumn     ,277.0,577.0
Meghalaya,EAST KHASI HILLS,2011,Rabi       ,117.0,216.0
Meghalaya,EAST KHASI HILLS,2011,Winter     ,5419.0,9926.0
Meghalaya,EAST KHASI HILLS,2012,Autumn     ,279.0,790.0
Meghalaya,EAST KHASI HILLS,2012,Rabi       ,122.0,233.0
Meghalaya,EAST KHASI HILLS,2012,Winter     ,5424.0,10698.0
Meghalaya,EAST KHASI HILLS,2013,Autumn     ,280.0,842.0
Meghalaya,EAST KHASI HILLS,2013,Winter     ,5429.0,11500.0
Meghalaya,EAST KHASI HILLS,2014,Autumn     ,281.0,896.0
Meghalaya,EAST KHASI HILLS,2014,Winter     ,5435.0,12335.0
Meghalaya,NORTH GARO HILLS,2014,Autumn     ,4993.0,12110.0
Meghalaya,NORTH GARO HILLS,2014,Winter     ,3687.0,7766.0
Meghalaya,RI BHOI,2010,Autumn     ,154.0,271.0
Meghalaya,RI BHOI,2010,Rabi       ,198.0,424.0
Meghalaya,RI BHOI,2010,Winter     ,9250.0,25055.0
Meghalaya,RI BHOI,2011,Autumn     ,148.0,255.0
Meghalaya,RI BHOI,2011,Rabi       ,128.0,188.0
Meghalaya,RI BHOI,2011,Winter     ,9253.0,25095.0
Meghalaya,RI BHOI,2012,Autumn     ,156.0,388.0
Meghalaya,RI BHOI,2012,Rabi       ,132.0,204.0
Meghalaya,RI BHOI,2012,Winter     ,9261.0,27016.0
Meghalaya,RI BHOI,2013,Autumn     ,157.0,440.0
Meghalaya,RI BHOI,2013,Winter     ,9269.0,29001.0
Meghalaya,RI BHOI,2014,Autumn     ,158.0,494.0
Meghalaya,RI BHOI,2014,Winter     ,9278.0,31115.0
Meghalaya,SOUTH GARO HILLS,2010,Autumn     ,4830.0,5635.0
Meghalaya,SOUTH GARO HILLS,2010,Rabi       ,267.0,369.0
Meghalaya,SOUTH GARO HILLS,2010,Winter     ,3341.0,5473.0
Meghalaya,SOUTH GARO HILLS,2011,Autumn     ,4828.0,5808.0
Meghalaya,SOUTH GARO HILLS,2011,Rabi       ,264.0,292.0
Meghalaya,SOUTH GARO HILLS,2011,Winter     ,3340.0,6319.0
Meghalaya,SOUTH GARO HILLS,2012,Autumn     ,4889.0,9076.0
Meghalaya,SOUTH GARO HILLS,2012,Rabi       ,267.0,294.0
Meghalaya,SOUTH GARO HILLS,2012,Winter     ,3343.0,6802.0
Meghalaya,SOUTH GARO HILLS,2013,Autumn     ,4897.0,9797.0
Meghalaya,SOUTH GARO HILLS,2013,Winter     ,3346.0,7303.0
Meghalaya,SOUTH GARO HILLS,2014,Autumn     ,4905.0,10543.0
Meghalaya,SOUTH GARO HILLS,2014,Winter     ,3349.0,7832.0
Meghalaya,SOUTH WEST GARO HILLS,2014,Autumn     ,5414.0,12334.0
Meghalaya,SOUTH WEST GARO HILLS,2014,Winter     ,7380.0,21175.0
Meghalaya,SOUTH WEST KHASI HILLS,2014,Autumn     ,62.0,138.0
Meghalaya,SOUTH WEST KHASI HILLS,2014,Winter     ,1722.0,3105.0
Meghalaya,WEST GARO HILLS,2010,Autumn     ,16478.0,20515.0
Meghalaya,WEST GARO HILLS,2010,Rabi       ,12033.0,46098.0
Meghalaya,WEST GARO HILLS,2010,Winter     ,18181.0,33689.0
Meghalaya,WEST GARO HILLS,2011,Autumn     ,16480.0,21313.0
Meghalaya,WEST GARO HILLS,2011,Rabi       ,12140.0,53176.0
Meghalaya,WEST GARO HILLS,2011,Winter     ,18685.0,40805.0
Meghalaya,WEST GARO HILLS,2012,Autumn     ,16681.0,32318.0
Meghalaya,WEST GARO HILLS,2012,Rabi       ,12552.0,55697.0
Meghalaya,WEST GARO HILLS,2012,Winter     ,18698.0,52042.0
Meghalaya,WEST GARO HILLS,2013,Autumn     ,11296.0,23688.0
Meghalaya,WEST GARO HILLS,2013,Winter     ,11340.0,32263.0
Meghalaya,WEST GARO HILLS,2014,Autumn     ,11313.0,25183.0
Meghalaya,WEST GARO HILLS,2014,Winter     ,11352.0,33035.0
Meghalaya,WEST JAINTIA HILLS,2014,Autumn     ,78.0,198.0
Meghalaya,WEST JAINTIA HILLS,2014,Winter     ,7920.0,16941.0
Meghalaya,WEST KHASI HILLS,2010,Autumn     ,83.0,121.0
Meghalaya,WEST KHASI HILLS,2010,Rabi       ,52.0,108.0
Meghalaya,WEST KHASI HILLS,2010,Winter     ,7680.0,11259.0
Meghalaya,WEST KHASI HILLS,2011,Autumn     ,93.0,121.0
Meghalaya,WEST KHASI HILLS,2011,Rabi       ,50.0,113.0
Meghalaya,WEST KHASI HILLS,2011,Winter     ,7682.0,11254.0
Meghalaya,WEST KHASI HILLS,2012,Autumn     ,85.0,181.0
Meghalaya,WEST KHASI HILLS,2012,Rabi       ,51.0,119.0
Meghalaya,WEST KHASI HILLS,2012,Winter     ,7688.0,12118.0
Meghalaya,WEST KHASI HILLS,2013,Autumn     ,25.0,62.0
Meghalaya,WEST KHASI HILLS,2013,Winter     ,5975.0,10184.0
Meghalaya,WEST KHASI HILLS,2014,Autumn     ,26.0,64.0
Meghalaya,WEST KHASI HILLS,2014,Winter     ,5980.0,10858.0
Nagaland,DIMAPUR,2010,Kharif     ,43950.0,100470.0
Nagaland,DIMAPUR,2010,Rabi       ,980.0,2310.0
Nagaland,DIMAPUR,2011,Kharif     ,43870.0,101270.0
Nagaland,DIMAPUR,2011,Rabi       ,1610.0,3830.0
Nagaland,DIMAPUR,2012,Kharif     ,44000.0,105700.0
Nagaland,DIMAPUR,2012,Rabi       ,2190.0,5530.0
Nagaland,DIMAPUR,2013,Kharif     ,44830.0,110800.0
Nagaland,DIMAPUR,2013,Rabi       ,2290.0,6000.0
Nagaland,DIMAPUR,2014,Kharif     ,45300.0,115620.0
Nagaland,DIMAPUR,2014,Rabi       ,2380.0,6370.0
Nagaland,KIPHIRE,2010,Kharif     ,9920.0,18650.0
Nagaland,KIPHIRE,2011,Kharif     ,9730.0,18110.0
Nagaland,KIPHIRE,2012,Kharif     ,9740.0,18890.0
Nagaland,KIPHIRE,2013,Kharif     ,10090.0,19880.0
Nagaland,KIPHIRE,2014,Kharif     ,10340.0,21130.0
Nagaland,KOHIMA,2010,Kharif     ,17930.0,37440.0
Nagaland,KOHIMA,2011,Kharif     ,13570.0,29680.0
Nagaland,KOHIMA,2012,Kharif     ,13660.0,31320.0
Nagaland,KOHIMA,2013,Kharif     ,14370.0,34020.0
Nagaland,KOHIMA,2014,Kharif     ,14860.0,35980.0
Nagaland,LONGLENG,2010,Kharif     ,7420.0,13620.0
Nagaland,LONGLENG,2011,Kharif     ,6310.0,11480.0
Nagaland,LONGLENG,2012,Kharif     ,6360.0,12250.0
Nagaland,LONGLENG,2013,Kharif     ,6780.0,13390.0
Nagaland,LONGLENG,2014,Kharif     ,7270.0,14980.0
Nagaland,MOKOKCHUNG,2010,Kharif     ,17670.0,35670.0
Nagaland,MOKOKCHUNG,2011,Kharif     ,14750.0,29830.0
Nagaland,MOKOKCHUNG,2012,Kharif     ,14780.0,31400.0
Nagaland,MOKOKCHUNG,2013,Kharif     ,15150.0,32880.0
Nagaland,MOKOKCHUNG,2014,Kharif     ,15520.0,34500.0
Nagaland,MON,2010,Kharif     ,12530.0,23680.0
Nagaland,MON,2010,Rabi       ,350.0,840.0
Nagaland,MON,2011,Kharif     ,19070.0,36190.0
Nagaland,MON,2011,Rabi       ,850.0,2000.0
Nagaland,MON,2012,Kharif     ,19120.0,38490.0
Nagaland,MON,2012,Rabi       ,1130.0,2840.0
Nagaland,MON,2013,Kharif     ,19510.0,39820.0
Nagaland,MON,2013,Rabi       ,1210.0,3180.0
Nagaland,MON,2014,Kharif     ,19850.0,41130.0
Nagaland,MON,2014,Rabi       ,1270.0,3400.0
Nagaland,PEREN,2010,Kharif     ,11250.0,24930.0
Nagaland,PEREN,2011,Kharif     ,14570.0,31310.0
Nagaland,PEREN,2011,Rabi       ,70.0,160.0
Nagaland,PEREN,2012,Kharif     ,14660.0,32740.0
Nagaland,PEREN,2012,Rabi       ,230.0,580.0
Nagaland,PEREN,2013,Kharif     ,15250.0,34970.0
Nagaland,PEREN,2013,Rabi       ,310.0,820.0
Nagaland,PEREN,2014,Kharif     ,15760.0,37400.0
Nagaland,PEREN,2014,Rabi       ,360.0,970.0
Nagaland,PHEK,2010,Kharif     ,13880.0,33010.0
Nagaland,PHEK,2011,Kharif     ,13830.0,32550.0
Nagaland,PHEK,2012,Kharif     ,13930.0,34180.0
Nagaland,PHEK,2013,Kharif     ,14640.0,37090.0
Nagaland,PHEK,2014,Kharif     ,15190.0,39730.0
Nagaland,TUENSANG,2010,Kharif     ,15040.0,29650.0
Nagaland,TUENSANG,2011,Kharif     ,14070.0,27390.0
Nagaland,TUENSANG,2012,Kharif     ,14140.0,29380.0
Nagaland,TUENSANG,2013,Kharif     ,14530.0,30840.0
Nagaland,TUENSANG,2014,Kharif     ,15810.0,34630.0
Nagaland,WOKHA,2010,Kharif     ,18070.0,36930.0
Nagaland,WOKHA,2011,Kharif     ,17020.0,34840.0
Nagaland,WOKHA,2012,Kharif     ,17070.0,36680.0
Nagaland,WOKHA,2013,Kharif     ,17720.0,39090.0
Nagaland,WOKHA,2014,Kharif     ,18180.0,41140.0
Nagaland,ZUNHEBOTO,2010,Kharif     ,12400.0,24160.0
Nagaland,ZUNHEBOTO,2011,Kharif     ,12260.0,23740.0
Nagaland,ZUNHEBOTO,2012,Kharif     ,12320.0,25200.0
Nagaland,ZUNHEBOTO,2013,Kharif     ,12800.0,26860.0
Nagaland,ZUNHEBOTO,2014,Kharif     ,13150.0,27210.0
Odisha,ANUGUL,2010,Autumn     ,16000.0,4000.0
Odisha,ANUGUL,2010,Winter     ,68000.0,43000.0
Odisha,ANUGUL,2011,Autumn     ,14000.0,9000.0
Odisha,ANUGUL,2011,Summer     ,1000.0,2000.0
Odisha,ANUGUL,2011,Winter     ,64000.0,67000.0
Odisha,ANUGUL,2012,Autumn     ,14000.0,21000.0
Odisha,ANUGUL,2012,Summer     ,173000.0,2000.0
Odisha,ANUGUL,2012,Winter     ,69000.0,152000.0
Odisha,ANUGUL,2013,Autumn     ,13000.0,16000.0
Odisha,ANUGUL,2013,Winter     ,65000.0,134000.0
Odisha,ANUGUL,2014,Autumn     ,15000.0,28000.0
Odisha,ANUGUL,2014,Summer     ,1000.0,1000.0
Odisha,ANUGUL,2014,Winter     ,75000.0,196000.0
Odisha,ANUGUL,2015,Autumn     ,12000.0,12000.0
Odisha,ANUGUL,2015,Winter     ,67000.0,51000.0
Odisha,BALANGIR,2010,Autumn     ,73000.0,75000.0
Odisha,BALANGIR,2010,Summer     ,3000.0,8000.0
Odisha,BALANGIR,2010,Winter     ,136000.0,315000.0
Odisha,BALANGIR,2011,Autumn     ,53000.0,14000.0
Odisha,BALANGIR,2011,Summer     ,4000.0,9000.0
Odisha,BALANGIR,2011,Winter     ,117000.0,51000.0
Odisha,BALANGIR,2012,Autumn     ,64000.0,133000.0
Odisha,BALANGIR,2012,Summer     ,623000.0,10000.0
Odisha,BALANGIR,2012,Winter     ,130000.0,490000.0
Odisha,BALANGIR,2013,Autumn     ,69000.0,145000.0
Odisha,BALANGIR,2013,Summer     ,4000.0,12000.0
Odisha,BALANGIR,2013,Winter     ,131000.0,494000.0
Odisha,BALANGIR,2014,Autumn     ,73000.0,196000.0
Odisha,BALANGIR,2014,Summer     ,3000.0,7000.0
Odisha,BALANGIR,2014,Winter     ,130000.0,438000.0
Odisha,BALANGIR,2015,Autumn     ,74000.0,49000.0
Odisha,BALANGIR,2015,Summer     ,1000.0,3000.0
Odisha,BALANGIR,2015,Winter     ,117000.0,129000.0
Odisha,BALESHWAR,2010,Autumn     ,1000.0,1000.0
Odisha,BALESHWAR,2010,Summer     ,33000.0,88000.0
Odisha,BALESHWAR,2010,Winter     ,205000.0,348000.0
Odisha,BALESHWAR,2011,Autumn     ,1000.0,1000.0
Odisha,BALESHWAR,2011,Summer     ,24000.0,72000.0
Odisha,BALESHWAR,2011,Winter     ,211000.0,425000.0
Odisha,BALESHWAR,2012,Summer     ,278000.0,86000.0
Odisha,BALESHWAR,2012,Winter     ,180000.0,278000.0
Odisha,BALESHWAR,2013,Summer     ,31000.0,117000.0
Odisha,BALESHWAR,2013,Winter     ,195000.0,165000.0
Odisha,BALESHWAR,2014,Summer     ,38000.0,139000.0
Odisha,BALESHWAR,2014,Winter     ,181000.0,362000.0
Odisha,BALESHWAR,2015,Summer     ,29000.0,93000.0
Odisha,BALESHWAR,2015,Winter     ,192000.0,283000.0
Odisha,BARGARH,2010,Autumn     ,59000.0,47000.0
Odisha,BARGARH,2010,Summer     ,67000.0,278000.0
Odisha,BARGARH,2010,Winter     ,177000.0,370000.0
Odisha,BARGARH,2011,Autumn     ,53000.0,41000.0
Odisha,BARGARH,2011,Summer     ,71000.0,266000.0
Odisha,BARGARH,2011,Winter     ,182000.0,342000.0
Odisha,BARGARH,2012,Autumn     ,52000.0,105000.0
Odisha,BARGARH,2012,Summer     ,687000.0,265000.0
Odisha,BARGARH,2012,Winter     ,181000.0,582000.0
Odisha,BARGARH,2013,Autumn     ,61000.0,74000.0
Odisha,BARGARH,2013,Summer     ,84000.0,329000.0
Odisha,BARGARH,2013,Winter     ,180000.0,338000.0
Odisha,BARGARH,2014,Autumn     ,57000.0,110000.0
Odisha,BARGARH,2014,Summer     ,76000.0,303000.0
Odisha,BARGARH,2014,Winter     ,174000.0,485000.0
Odisha,BARGARH,2015,Autumn     ,62000.0,24000.0
Odisha,BARGARH,2015,Summer     ,73000.0,301000.0
Odisha,BARGARH,2015,Winter     ,172000.0,267000.0
Odisha,BHADRAK,2010,Summer     ,2000.0,4000.0
Odisha,BHADRAK,2010,Winter     ,156000.0,285000.0
Odisha,BHADRAK,2011,Summer     ,6000.0,11000.0
Odisha,BHADRAK,2011,Winter     ,168000.0,275000.0
Odisha,BHADRAK,2012,Summer     ,350000.0,5000.0
Odisha,BHADRAK,2012,Winter     ,164000.0,350000.0
Odisha,BHADRAK,2013,Summer     ,3000.0,8000.0
Odisha,BHADRAK,2013,Winter     ,165000.0,239000.0
Odisha,BHADRAK,2014,Summer     ,6000.0,11000.0
Odisha,BHADRAK,2014,Winter     ,158000.0,222000.0
Odisha,BHADRAK,2015,Summer     ,2000.0,5000.0
Odisha,BHADRAK,2015,Winter     ,160000.0,402000.0
Odisha,BOUDH,2010,Autumn     ,7000.0,5000.0
Odisha,BOUDH,2010,Summer     ,1000.0,1000.0
Odisha,BOUDH,2010,Winter     ,57000.0,72000.0
Odisha,BOUDH,2011,Autumn     ,5000.0,3000.0
Odisha,BOUDH,2011,Summer     ,1000.0,1000.0
Odisha,BOUDH,2011,Winter     ,59000.0,72000.0
Odisha,BOUDH,2012,Autumn     ,6000.0,8000.0
Odisha,BOUDH,2012,Summer     ,173000.0,3000.0
Odisha,BOUDH,2012,Winter     ,62000.0,165000.0
Odisha,BOUDH,2013,Autumn     ,7000.0,8000.0
Odisha,BOUDH,2013,Summer     ,2000.0,4000.0
Odisha,BOUDH,2013,Winter     ,59000.0,110000.0
Odisha,BOUDH,2014,Autumn     ,5000.0,7000.0
Odisha,BOUDH,2014,Summer     ,1000.0,3000.0
Odisha,BOUDH,2014,Winter     ,53000.0,127000.0
Odisha,BOUDH,2015,Autumn     ,5000.0,3000.0
Odisha,BOUDH,2015,Summer     ,1000.0,2000.0
Odisha,BOUDH,2015,Winter     ,55000.0,52000.0
Odisha,CUTTACK,2010,Autumn     ,7000.0,7000.0
Odisha,CUTTACK,2010,Summer     ,3000.0,7000.0
Odisha,CUTTACK,2010,Winter     ,126000.0,232000.0
Odisha,CUTTACK,2011,Autumn     ,6000.0,4000.0
Odisha,CUTTACK,2011,Summer     ,4000.0,11000.0
Odisha,CUTTACK,2011,Winter     ,128000.0,246000.0
Odisha,CUTTACK,2012,Autumn     ,8000.0,17000.0
Odisha,CUTTACK,2012,Summer     ,376000.0,6000.0
Odisha,CUTTACK,2012,Winter     ,120000.0,359000.0
Odisha,CUTTACK,2013,Autumn     ,3000.0,3000.0
Odisha,CUTTACK,2013,Summer     ,3000.0,6000.0
Odisha,CUTTACK,2013,Winter     ,115000.0,168000.0
Odisha,CUTTACK,2014,Autumn     ,1000.0,2000.0
Odisha,CUTTACK,2014,Summer     ,1000.0,3000.0
Odisha,CUTTACK,2014,Winter     ,120000.0,301000.0
Odisha,CUTTACK,2015,Autumn     ,2000.0,3000.0
Odisha,CUTTACK,2015,Summer     ,1000.0,2000.0
Odisha,CUTTACK,2015,Winter     ,118000.0,239000.0
Odisha,DEOGARH,2010,Autumn     ,19000.0,10000.0
Odisha,DEOGARH,2010,Winter     ,23000.0,20000.0
Odisha,DEOGARH,2011,Autumn     ,14000.0,15000.0
Odisha,DEOGARH,2011,Winter     ,24000.0,46000.0
Odisha,DEOGARH,2012,Autumn     ,17000.0,35000.0
Odisha,DEOGARH,2012,Summer     ,111000.0,7000.0
Odisha,DEOGARH,2012,Winter     ,26000.0,76000.0
Odisha,DEOGARH,2013,Autumn     ,16000.0,28000.0
Odisha,DEOGARH,2013,Summer     ,2000.0,5000.0
Odisha,DEOGARH,2013,Winter     ,34000.0,92000.0
Odisha,DEOGARH,2014,Autumn     ,20000.0,47000.0
Odisha,DEOGARH,2014,Winter     ,29000.0,101000.0
Odisha,DEOGARH,2015,Autumn     ,14000.0,17000.0
Odisha,DEOGARH,2015,Winter     ,33000.0,30000.0
Odisha,DHENKANAL,2010,Autumn     ,9000.0,5000.0
Odisha,DHENKANAL,2010,Winter     ,83000.0,121000.0
Odisha,DHENKANAL,2011,Autumn     ,4000.0,5000.0
Odisha,DHENKANAL,2011,Summer     ,1000.0,3000.0
Odisha,DHENKANAL,2011,Winter     ,88000.0,185000.0
Odisha,DHENKANAL,2012,Autumn     ,4000.0,6000.0
Odisha,DHENKANAL,2012,Summer     ,225000.0,2000.0
Odisha,DHENKANAL,2012,Winter     ,79000.0,219000.0
Odisha,DHENKANAL,2013,Autumn     ,4000.0,6000.0
Odisha,DHENKANAL,2013,Summer     ,1000.0,4000.0
Odisha,DHENKANAL,2013,Winter     ,88000.0,238000.0
Odisha,DHENKANAL,2014,Autumn     ,6000.0,12000.0
Odisha,DHENKANAL,2014,Winter     ,92000.0,312000.0
Odisha,DHENKANAL,2015,Autumn     ,5000.0,6000.0
Odisha,DHENKANAL,2015,Winter     ,81000.0,131000.0
Odisha,GAJAPATI,2010,Autumn     ,1000.0,1000.0
Odisha,GAJAPATI,2010,Winter     ,37000.0,73000.0
Odisha,GAJAPATI,2011,Winter     ,36000.0,37000.0
Odisha,GAJAPATI,2012,Summer     ,67000.0,1000.0
Odisha,GAJAPATI,2012,Winter     ,32000.0,67000.0
Odisha,GAJAPATI,2013,Summer     ,1000.0,1000.0
Odisha,GAJAPATI,2013,Winter     ,37000.0,33000.0
Odisha,GAJAPATI,2014,Winter     ,37000.0,55000.0
Odisha,GAJAPATI,2015,Summer     ,1000.0,1000.0
Odisha,GAJAPATI,2015,Winter     ,36000.0,35000.0
Odisha,GANJAM,2010,Autumn     ,1000.0,2000.0
Odisha,GANJAM,2010,Summer     ,2000.0,2000.0
Odisha,GANJAM,2010,Winter     ,271000.0,428000.0
Odisha,GANJAM,2011,Autumn     ,1000.0,1000.0
Odisha,GANJAM,2011,Winter     ,261000.0,152000.0
Odisha,GANJAM,2012,Autumn     ,1000.0,1000.0
Odisha,GANJAM,2012,Summer     ,458000.0,
Odisha,GANJAM,2012,Winter     ,255000.0,457000.0
Odisha,GANJAM,2013,Autumn     ,1000.0,1000.0
Odisha,GANJAM,2013,Summer     ,1000.0,1000.0
Odisha,GANJAM,2013,Winter     ,250000.0,90000.0
Odisha,GANJAM,2014,Summer     ,1000.0,2000.0
Odisha,GANJAM,2014,Winter     ,264000.0,715000.0
Odisha,GANJAM,2015,Winter     ,242000.0,465000.0
Odisha,JAGATSINGHAPUR,2010,Autumn     ,2000.0,3000.0
Odisha,JAGATSINGHAPUR,2010,Summer     ,1000.0,2000.0
Odisha,JAGATSINGHAPUR,2010,Winter     ,85000.0,132000.0
